"Water                       ",0,"RD-10/D14-45    ",    0, 2.7579,67.05,3,0.001247,0.001118,0.000954,0.001195,0.001905,0.003523,0.005417,0.008256,0.013514,0.019305,0.026663,0.043659,0.079921,0.111958,0.120614,0.136061,0.148924,0.127792,0.080610,0.043769,0.018104,0.004578,0.000787,0.000109,0.000014,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"RD-10/D14-45    ",   90, 2.7579,22.35,3,0.000403,0.000163,0.000113,0.000124,0.000172,0.000274,0.000362,0.000483,0.000707,0.000931,0.001231,0.002006,0.003885,0.006253,0.008310,0.012679,0.021180,0.033426,0.045155,0.063257,0.093264,0.123531,0.142006,0.142402,0.126247,0.093557,0.051673,0.020307,0.005897,0.000000,0.000000,0.000000,10
"Water                       ",0,"RD-10/D14-45    ",   90, 2.7579,44.70,3,0.000993,0.000810,0.000672,0.000827,0.001299,0.002366,0.003592,0.005439,0.008907,0.012830,0.018003,0.030215,0.057499,0.084836,0.097624,0.121588,0.148042,0.149822,0.113250,0.077843,0.043736,0.015534,0.003571,0.000601,0.000088,0.000011,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"RD-10/D14-45    ",   90, 2.7579,67.05,3,0.001460,0.001990,0.001961,0.002689,0.004667,0.009406,0.015506,0.024603,0.040596,0.056501,0.073929,0.110948,0.171270,0.179608,0.131010,0.093862,0.054802,0.019863,0.004364,0.000819,0.000128,0.000015,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"RD-7/D8-45      ",    0, 2.7579,22.35,3,0.000243,0.000092,0.000063,0.000069,0.000095,0.000150,0.000197,0.000262,0.000381,0.000499,0.000658,0.001072,0.002084,0.003394,0.004592,0.007181,0.012427,0.020563,0.029327,0.043540,0.068519,0.098289,0.127135,0.143158,0.149128,0.131124,0.090586,0.047008,0.018164,0.000000,0.000000,0.000000,10
"Water                       ",0,"RD-7/D8-45      ",    0, 2.7579,44.70,3,0.000562,0.000342,0.000262,0.000306,0.000457,0.000787,0.001133,0.001643,0.002608,0.003700,0.005210,0.008969,0.018149,0.029627,0.038450,0.055441,0.084246,0.115685,0.128730,0.139248,0.142296,0.113011,0.068063,0.029419,0.009268,0.002023,0.000316,0.000042,0.000006,0.000000,0.000000,0.000000, 7
"Water                       ",0,"RD-7/D8-45      ",    0, 2.7579,67.05,3,0.001126,0.001185,0.001068,0.001388,0.002295,0.004418,0.007061,0.011106,0.018613,0.026936,0.037271,0.060486,0.108032,0.143879,0.140923,0.143758,0.132806,0.092345,0.043501,0.016400,0.004514,0.000775,0.000100,0.000012,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"RD-7/D8-45      ",   90, 2.7579,22.35,3,0.000362,0.000159,0.000112,0.000124,0.000176,0.000285,0.000383,0.000521,0.000777,0.001043,0.001404,0.002333,0.004618,0.007595,0.010252,0.015801,0.026521,0.041757,0.055882,0.077077,0.110793,0.139299,0.150091,0.136097,0.107478,0.067896,0.029992,0.009101,0.002070,0.000000,0.000000,0.000000,10
"Water                       ",0,"RD-7/D8-45      ",   90, 2.7579,44.70,3,0.000954,0.000797,0.000668,0.000827,0.001306,0.002396,0.003665,0.005587,0.009208,0.013334,0.018780,0.031596,0.060172,0.088623,0.101527,0.125198,0.150364,0.148617,0.109283,0.072405,0.038587,0.012827,0.002764,0.000442,0.000063,0.000008,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"RD-7/D8-45      ",   90, 2.7579,67.05,3,0.001752,0.002463,0.002443,0.003358,0.005825,0.011686,0.019074,0.029813,0.048222,0.065607,0.083842,0.122072,0.178472,0.174719,0.117793,0.077362,0.040034,0.012552,0.002422,0.000417,0.000062,0.000007,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",1,"AU5000          ", 3750, 2.0684,22.35,3,0.000248,0.000321,0.000320,0.000449,0.000808,0.001736,0.003150,0.005661,0.010934,0.018196,0.028545,0.052127,0.104482,0.153179,0.159754,0.165687,0.148907,0.094500,0.037408,0.011018,0.002253,0.000284,0.000028,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",1,"AU5000          ", 4100, 1.3789,22.35,3,0.000317,0.000311,0.000278,0.000362,0.000604,0.001186,0.001965,0.003258,0.005881,0.009344,0.014365,0.026411,0.055335,0.088595,0.107428,0.137559,0.167453,0.161967,0.112118,0.066588,0.029605,0.007641,0.001250,0.000157,0.000019,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",1,"AU5000          ", 4200, 2.0684,44.70,3,0.001117,0.001490,0.001465,0.002013,0.003510,0.007141,0.011962,0.019387,0.032858,0.047115,0.063501,0.098549,0.161332,0.180762,0.143498,0.111512,0.072827,0.030436,0.007653,0.001576,0.000260,0.000031,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",1,"AU5000          ", 7000, 1.5858,44.70,3,0.001530,0.002626,0.002826,0.004090,0.007437,0.015617,0.026373,0.041881,0.067611,0.090336,0.111530,0.150150,0.193492,0.152522,0.079543,0.037272,0.012409,0.002399,0.000310,0.000041,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",1,"AU5000          ", 8000, 1.3789,44.70,3,0.008295,0.015785,0.016342,0.022188,0.036661,0.066359,0.092657,0.119154,0.147857,0.144579,0.122954,0.105789,0.072175,0.023622,0.004550,0.000875,0.000140,0.000017,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0
"Water                       ",1,"AU5000          ", 9100, 2.0684,44.70,3,0.009196,0.019248,0.020414,0.027882,0.045947,0.082123,0.111971,0.137935,0.159476,0.141920,0.107952,0.080453,0.043409,0.010313,0.001488,0.000236,0.000033,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0
"Water                       ",1,"AU5000          ",10850, 1.3789,58.11,3,0.072617,0.117602,0.095111,0.104295,0.131556,0.163375,0.136449,0.094582,0.055031,0.021017,0.006315,0.001707,0.000311,0.000029,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0
"Water                       ",1,"AU5000          ",11000, 1.5858,60.35,3,0.013051,0.023202,0.022794,0.029699,0.046983,0.080854,0.107109,0.129774,0.149822,0.135863,0.107065,0.084863,0.051349,0.014528,0.002506,0.000457,0.000072,0.000009,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0
"Water                       ",1,"AU5000          ",11700, 2.0684,58.11,3,0.058087,0.105405,0.089574,0.101234,0.132420,0.168906,0.145978,0.103549,0.061554,0.023848,0.007166,0.001908,0.000338,0.000030,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0
"Water                       ",1,"AU7000          ", 5650,  .0000,29.06,3,0.002170,0.003204,0.003218,0.004444,0.007714,0.015398,0.024819,0.038043,0.059957,0.079184,0.097947,0.135655,0.183852,0.161338,0.096939,0.055213,0.023696,0.006045,0.000985,0.000153,0.000022,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",1,"AU7000          ", 9450,  .0000,29.06,3,0.006175,0.012819,0.013926,0.019552,0.033367,0.062492,0.089958,0.118627,0.150924,0.149635,0.128550,0.110577,0.074552,0.023604,0.004320,0.000787,0.000119,0.000013,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0
"Water                       ",1,"Beecomist       ", 7000, 2.9647,24.58,3,0.000792,0.000858,0.000786,0.001034,0.001735,0.003407,0.005578,0.009007,0.015549,0.023203,0.033055,0.055236,0.101862,0.140380,0.142308,0.149244,0.141679,0.100901,0.048647,0.018619,0.005130,0.000867,0.000109,0.000012,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",1,"Beecomist       ", 8300, 1.5168,22.35,3,0.001283,0.001785,0.001777,0.002457,0.004303,0.008772,0.014648,0.023540,0.039331,0.055357,0.073094,0.110601,0.172384,0.181891,0.133123,0.095280,0.055342,0.019826,0.004280,0.000788,0.000121,0.000014,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",1,"Beecomist       ", 8350, 1.5168,44.70,3,0.001550,0.002286,0.002316,0.003231,0.005688,0.011602,0.019245,0.030483,0.049809,0.068204,0.087391,0.126974,0.183516,0.175252,0.114237,0.071613,0.034582,0.009931,0.001760,0.000284,0.000041,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",1,"Beecomist       ", 9000, 1.5858,24.58,3,0.000949,0.001444,0.001500,0.002138,0.003863,0.008171,0.014170,0.023546,0.040481,0.058197,0.077855,0.118491,0.182878,0.187461,0.130185,0.086799,0.045047,0.013818,0.002536,0.000410,0.000057,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",1,"Beecomist       ",11700,  .7584,22.35,3,0.005518,0.010796,0.011564,0.016192,0.027728,0.052510,0.076992,0.104151,0.139094,0.145230,0.135109,0.126932,0.098608,0.038603,0.008753,0.001864,0.000314,0.000038,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0
"Water                       ",1,"Beecomist       ",11700,  .7584,44.70,3,0.005342,0.010902,0.011875,0.016783,0.028943,0.055078,0.080870,0.109119,0.144286,0.148313,0.134597,0.122584,0.090418,0.032572,0.006742,0.001335,0.000213,0.000025,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0
"Water                       ",1,"Spinner         ", 8150, 1.3789,44.70,3,0.001334,0.002449,0.002719,0.004020,0.007462,0.016021,0.027583,0.044398,0.072225,0.096656,0.118673,0.156819,0.195252,0.145056,0.069714,0.029350,0.008606,0.001467,0.000172,0.000022,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",1,"Spinner         ",13000, 1.3789,44.70,3,0.002542,0.005158,0.005818,0.008566,0.015597,0.032069,0.051591,0.076428,0.113024,0.135017,0.141862,0.156769,0.148011,0.076709,0.023327,0.006161,0.001186,0.000149,0.000015,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",1,"Unimizer        ", 4200, 2.0684,44.70,3,0.000882,0.000907,0.000815,0.001057,0.001749,0.003379,0.005439,0.008651,0.014733,0.021755,0.030786,0.051277,0.094656,0.131604,0.136509,0.146859,0.146037,0.110509,0.058194,0.024835,0.007696,0.001449,0.000196,0.000023,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water + MNSO4               ",0,"D2-45           ",    0, 2.7579,11.18,3,0.000884,0.000932,0.000844,0.001101,0.001832,0.003560,0.005762,0.009200,0.015707,0.023206,0.032793,0.054433,0.099848,0.137326,0.139691,0.147578,0.142169,0.103553,0.051691,0.020683,0.005989,0.001062,0.000138,0.000016,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water + MNSO4               ",0,"D4-45           ",    0, 4.8263, 7.60,3,0.000901,0.000885,0.000782,0.001004,0.001644,0.003139,0.004996,0.007872,0.013316,0.019593,0.027723,0.046328,0.086224,0.121710,0.130085,0.143890,0.150850,0.121500,0.069799,0.033245,0.011643,0.002458,0.000362,0.000045,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water + MNSO4 + Nalco       ",1,"AU5000          ", 5575, 3.4474,42.47,3,0.002021,0.002593,0.002479,0.003323,0.005629,0.011004,0.017550,0.026966,0.043151,0.058480,0.074920,0.110379,0.167157,0.173648,0.126715,0.091880,0.055104,0.020942,0.004896,0.000978,0.000162,0.000020,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water + Nalco 12 oz         ",0,"8006            ",  135, 2.7579,53.64,3,0.000623,0.000293,0.000210,0.000235,0.000335,0.000546,0.000741,0.001014,0.001519,0.002044,0.002748,0.004539,0.008857,0.014194,0.018518,0.027380,0.043579,0.064371,0.080556,0.103325,0.133460,0.147280,0.134857,0.101616,0.064560,0.030465,0.009604,0.002142,0.000390,0.000000,0.000000,0.000000,10
"Water + Nalco 12 oz         ",0,"D8-46           ",    0, 2.7579,22.35,3,0.000196,0.000068,0.000046,0.000049,0.000068,0.000105,0.000136,0.000177,0.000254,0.000328,0.000426,0.000685,0.001311,0.002107,0.002830,0.004422,0.007700,0.012954,0.018973,0.029184,0.048082,0.072938,0.101297,0.127466,0.149112,0.155711,0.130165,0.086992,0.046219,0.000000,0.000000,0.000000,10
"Water + Nalco 3 oz          ",0,"8006            ",  135, 2.7579,53.64,3,0.003353,0.002593,0.002079,0.002487,0.003775,0.006555,0.009377,0.013260,0.020058,0.026495,0.034056,0.051967,0.088239,0.115041,0.115869,0.125449,0.132081,0.111792,0.071181,0.040091,0.017894,0.005104,0.001015,0.000162,0.000024,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water + Nalco 3 oz          ",0,"D8-46           ",    0, 2.7579,22.35,3,0.000347,0.000159,0.000114,0.000127,0.000182,0.000296,0.000403,0.000554,0.000836,0.001135,0.001545,0.002595,0.005198,0.008641,0.011746,0.018165,0.030479,0.047753,0.063340,0.086274,0.121468,0.146621,0.151223,0.128070,0.093537,0.052772,0.020127,0.005243,0.001048,0.000000,0.000000,0.000000,10
"Water + Nalco 6 oz          ",0,"8006            ",  135, 2.7579,53.64,3,0.002854,0.001939,0.001504,0.001763,0.002626,0.004476,0.006304,0.008832,0.013326,0.017688,0.023001,0.035779,0.062737,0.085946,0.093624,0.111673,0.132863,0.134392,0.104783,0.076880,0.048634,0.020800,0.006025,0.001280,0.000231,0.000035,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000, 3
"Water + Nalco 6 oz          ",0,"D8-46           ",    0, 2.7579,22.35,3,0.000362,0.000144,0.000100,0.000109,0.000153,0.000242,0.000320,0.000427,0.000624,0.000822,0.001087,0.001773,0.003440,0.005559,0.007426,0.011401,0.019206,0.030630,0.041852,0.059319,0.088598,0.119360,0.140452,0.144294,0.131753,0.100890,0.058232,0.024087,0.007339,0.000000,0.000000,0.000000,10
"Water + Nalco 9 oz          ",0,"8006            ",  135, 2.7579,53.64,3,0.001504,0.000881,0.000663,0.000763,0.001119,0.001881,0.002627,0.003678,0.005598,0.007574,0.010135,0.016429,0.030699,0.045714,0.054519,0.072820,0.102204,0.127232,0.127667,0.125293,0.114607,0.081460,0.042957,0.016223,0.004616,0.000961,0.000152,0.000021,0.000003,0.000000,0.000000,0.000000, 5
"Water + Nalco 9 oz          ",0,"D8-46           ",    0, 2.7579,22.35,3,0.000296,0.000103,0.000070,0.000075,0.000103,0.000160,0.000206,0.000269,0.000384,0.000494,0.000640,0.001021,0.001937,0.003071,0.004060,0.006225,0.010582,0.017270,0.024455,0.036293,0.057490,0.083694,0.111410,0.132800,0.147272,0.143676,0.112479,0.069682,0.033781,0.000000,0.000000,0.000000,10
